"Profile","Id","Path","Slice Name","Alias(s)","Label","Min","Max","Must Support?","Is Modifier?","Is Summary?","Type(s)","Short","Definition","Comments","Requirements","Default Value","Meaning When Missing","Fixed Value","Pattern","Example","Minimum Value","Maximum Value","Maximum Length","Binding Strength","Binding Description","Binding Value Set","Code","Slicing Discriminator","Slicing Description","Slicing Ordered","Slicing Rules","Base Path","Base Min","Base Max","Condition(s)","Constraint(s)"
"SubstanceAdministration","SubstanceAdministration.author","SubstanceAdministration.author","","","",0,*,"","","","http://hl7.org/fhir/cda/StructureDefinition/Author {[]} {[]}
","","","","","","","","","","","",,,,,"",,,,"SubstanceAdministration.author",0,*,"",""
"SubstanceAdministration","SubstanceAdministration.informant","SubstanceAdministration.informant","","","",0,*,"","","","Element {[]} {[]}
","","","","","","","","","","","",,,,,"",,,,"SubstanceAdministration.informant",0,*,"","ele-1:All FHIR elements must have a @value or children {hasValue() or (children().count() > id.count())}
"
"SubstanceAdministration","SubstanceAdministration.informant.id","SubstanceAdministration.informant.id","","","",0,1,"","","","id {[]} {[]}
","Unique id for inter-element referencing","Unique id for the element within a resource (for internal references). This may be any string value that does not contain spaces.","","","","","","","","","",,,,,"",,,,"Element.id",0,1,"",""
"SubstanceAdministration","SubstanceAdministration.informant.extension","SubstanceAdministration.informant.extension","","extensions
user content","",0,*,"","","","Extension {[]} {[]}
","Additional content defined by implementations","May be used to represent additional information that is not part of the basic definition of the element. To make the use of extensions safe and manageable, there is a strict set of governance  applied to the definition and use of extensions. Though any implementer can define an extension, there is a set of requirements that SHALL be met as part of the definition of the extension.","There can be no stigma associated with the use of extensions by any application, project, or standard - regardless of the institution or jurisdiction that uses or defines the extensions.  The use of extensions is what allows the FHIR specification to retain a core level of simplicity for everyone.","","","","","","","","",,,,,"","value:url}
","Extensions are always sliced by (at least) url",,"open","Element.extension",0,*,"","ele-1:All FHIR elements must have a @value or children {hasValue() or (children().count() > id.count())}
ext-1:Must have either extensions or value[x], not both {extension.exists() != value.exists()}"
"SubstanceAdministration","SubstanceAdministration.informant.typeCode","SubstanceAdministration.informant.typeCode","","","",1,1,"","","","code {[]} {[]}
","","","","","<valueCode xmlns=""http://hl7.org/fhir"" value=""INF""/>","","<valueCode xmlns=""http://hl7.org/fhir"" value=""INF""/>","","","","",,"required","","http://terminology.hl7.org/ValueSet/v3-ParticipationInformationGenerator","",,,,"SubstanceAdministration.informant.typeCode",1,1,"",""
"SubstanceAdministration","SubstanceAdministration.informant.contextControlCode","SubstanceAdministration.informant.contextControlCode","","","",1,1,"","","","code {[]} {[]}
","","","","","<valueCode xmlns=""http://hl7.org/fhir"" value=""OP""/>","","<valueCode xmlns=""http://hl7.org/fhir"" value=""OP""/>","","","","",,"required","","http://terminology.hl7.org/ValueSet/v3-ContextControl","",,,,"SubstanceAdministration.informant.contextControlCode",1,1,"",""
"SubstanceAdministration","SubstanceAdministration.informant.assignedEntity","SubstanceAdministration.informant.assignedEntity","","","",0,1,"","","","http://hl7.org/fhir/cda/StructureDefinition/AssignedEntity {[]} {[]}
","","","","","","","","","","","",,,,,"",,,,"SubstanceAdministration.informant.assignedEntity",0,1,"",""
"SubstanceAdministration","SubstanceAdministration.informant.relatedEntity","SubstanceAdministration.informant.relatedEntity","","","",0,1,"","","","http://hl7.org/fhir/cda/StructureDefinition/RelatedEntity {[]} {[]}
","","","","","","","","","","","",,,,,"",,,,"SubstanceAdministration.informant.relatedEntity",0,1,"",""
"SubstanceAdministration","SubstanceAdministration.participant","SubstanceAdministration.participant","","","",0,*,"","","","http://hl7.org/fhir/cda/StructureDefinition/Participant2 {[]} {[]}
","","","","","","","","","","","",,,,,"",,,,"SubstanceAdministration.participant",0,*,"",""
"SubstanceAdministration","SubstanceAdministration.entryRelationship","SubstanceAdministration.entryRelationship","","","",0,*,"","","","Element {[]} {[]}
","","","","","","","","","","","",,,,,"",,,,"SubstanceAdministration.entryRelationship",0,*,"","subst-er-1:Only one of observation, regionOfInterest, observationMedia, substanceAdministration, supply, procedure, encounter, organizer, and act {(observation | regionOfInterest | observationMedia | substanceAdministration | supply | procedure | encounter | organizer | act).count() = 1}
ele-1:All FHIR elements must have a @value or children {hasValue() or (children().count() > id.count())}"
"SubstanceAdministration","SubstanceAdministration.entryRelationship.id","SubstanceAdministration.entryRelationship.id","","","",0,1,"","","","id {[]} {[]}
","Unique id for inter-element referencing","Unique id for the element within a resource (for internal references). This may be any string value that does not contain spaces.","","","","","","","","","",,,,,"",,,,"Element.id",0,1,"",""
"SubstanceAdministration","SubstanceAdministration.entryRelationship.extension","SubstanceAdministration.entryRelationship.extension","","extensions
user content","",0,*,"","","","Extension {[]} {[]}
","Additional content defined by implementations","May be used to represent additional information that is not part of the basic definition of the element. To make the use of extensions safe and manageable, there is a strict set of governance  applied to the definition and use of extensions. Though any implementer can define an extension, there is a set of requirements that SHALL be met as part of the definition of the extension.","There can be no stigma associated with the use of extensions by any application, project, or standard - regardless of the institution or jurisdiction that uses or defines the extensions.  The use of extensions is what allows the FHIR specification to retain a core level of simplicity for everyone.","","","","","","","","",,,,,"","value:url}
","Extensions are always sliced by (at least) url",,"open","Element.extension",0,*,"","ele-1:All FHIR elements must have a @value or children {hasValue() or (children().count() > id.count())}
ext-1:Must have either extensions or value[x], not both {extension.exists() != value.exists()}"
"SubstanceAdministration","SubstanceAdministration.entryRelationship.typeCode","SubstanceAdministration.entryRelationship.typeCode","","","",1,1,"","","","code {[]} {[]}
","","","","","","","","","","","",,,,,"",,,,"SubstanceAdministration.entryRelationship.typeCode",1,1,"",""
"SubstanceAdministration","SubstanceAdministration.entryRelationship.inversionInd","SubstanceAdministration.entryRelationship.inversionInd","","","",0,1,"","","","boolean {[]} {[]}
","","","","","","","","","","","",,,,,"",,,,"SubstanceAdministration.entryRelationship.inversionInd",0,1,"",""
"SubstanceAdministration","SubstanceAdministration.entryRelationship.contextConductionInd","SubstanceAdministration.entryRelationship.contextConductionInd","","","",1,1,"","","","boolean {[]} {[]}
","","","","","<valueBoolean xmlns=""http://hl7.org/fhir"" value=""true""/>","","","","","","",,,,,"",,,,"SubstanceAdministration.entryRelationship.contextConductionInd",1,1,"",""
"SubstanceAdministration","SubstanceAdministration.entryRelationship.sequenceNumber","SubstanceAdministration.entryRelationship.sequenceNumber","","","",0,1,"","","","http://hl7.org/fhir/cda/StructureDefinition/INT {[]} {[]}
","","","","","","","","","","","",,,,,"",,,,"SubstanceAdministration.entryRelationship.sequenceNumber",0,1,"",""
"SubstanceAdministration","SubstanceAdministration.entryRelationship.negationInd","SubstanceAdministration.entryRelationship.negationInd","","","",0,1,"","","","boolean {[]} {[]}
","","","","","","","","","","","",,,,,"",,,,"SubstanceAdministration.entryRelationship.negationInd",0,1,"",""
"SubstanceAdministration","SubstanceAdministration.entryRelationship.seperatableInd","SubstanceAdministration.entryRelationship.seperatableInd","","","",0,1,"","","","http://hl7.org/fhir/cda/StructureDefinition/BL {[]} {[]}
","","","","","","","","","","","",,,,,"",,,,"SubstanceAdministration.entryRelationship.seperatableInd",0,1,"",""
"SubstanceAdministration","SubstanceAdministration.entryRelationship.observation","SubstanceAdministration.entryRelationship.observation","","","",0,1,"","","","http://hl7.org/fhir/cda/StructureDefinition/Observation {[]} {[]}
","","","","","","","","","","","",,,,,"",,,,"SubstanceAdministration.entryRelationship.observation",0,1,"",""
"SubstanceAdministration","SubstanceAdministration.entryRelationship.regionOfInterest","SubstanceAdministration.entryRelationship.regionOfInterest","","","",0,1,"","","","http://hl7.org/fhir/cda/StructureDefinition/RegionOfInterest {[]} {[]}
","","","","","","","","","","","",,,,,"",,,,"SubstanceAdministration.entryRelationship.regionOfInterest",0,1,"",""
"SubstanceAdministration","SubstanceAdministration.entryRelationship.observationMedia","SubstanceAdministration.entryRelationship.observationMedia","","","",0,1,"","","","http://hl7.org/fhir/cda/StructureDefinition/ObservationMedia {[]} {[]}
","","","","","","","","","","","",,,,,"",,,,"SubstanceAdministration.entryRelationship.observationMedia",0,1,"",""
"SubstanceAdministration","SubstanceAdministration.entryRelationship.substanceAdministration","SubstanceAdministration.entryRelationship.substanceAdministration","","","",0,1,"","","","http://hl7.org/fhir/cda/StructureDefinition/SubstanceAdministration {[]} {[]}
","","","","","","","","","","","",,,,,"",,,,"SubstanceAdministration.entryRelationship.substanceAdministration",0,1,"",""
"SubstanceAdministration","SubstanceAdministration.entryRelationship.supply","SubstanceAdministration.entryRelationship.supply","","","",0,1,"","","","http://hl7.org/fhir/cda/StructureDefinition/Supply {[]} {[]}
","","","","","","","","","","","",,,,,"",,,,"SubstanceAdministration.entryRelationship.supply",0,1,"",""
"SubstanceAdministration","SubstanceAdministration.entryRelationship.procedure","SubstanceAdministration.entryRelationship.procedure","","","",0,1,"","","","http://hl7.org/fhir/cda/StructureDefinition/Procedure {[]} {[]}
","","","","","","","","","","","",,,,,"",,,,"SubstanceAdministration.entryRelationship.procedure",0,1,"",""
"SubstanceAdministration","SubstanceAdministration.entryRelationship.encounter","SubstanceAdministration.entryRelationship.encounter","","","",0,1,"","","","http://hl7.org/fhir/cda/StructureDefinition/Encounter {[]} {[]}
","","","","","","","","","","","",,,,,"",,,,"SubstanceAdministration.entryRelationship.encounter",0,1,"",""
"SubstanceAdministration","SubstanceAdministration.entryRelationship.organizer","SubstanceAdministration.entryRelationship.organizer","","","",0,1,"","","","http://hl7.org/fhir/cda/StructureDefinition/Organizer {[]} {[]}
","","","","","","","","","","","",,,,,"",,,,"SubstanceAdministration.entryRelationship.organizer",0,1,"",""
"SubstanceAdministration","SubstanceAdministration.entryRelationship.act","SubstanceAdministration.entryRelationship.act","","","",0,1,"","","","http://hl7.org/fhir/cda/StructureDefinition/Act {[]} {[]}
","","","","","","","","","","","",,,,,"",,,,"SubstanceAdministration.entryRelationship.act",0,1,"",""
"SubstanceAdministration","SubstanceAdministration.reference","SubstanceAdministration.reference","","","",0,*,"","","","Element {[]} {[]}
","","","","","","","","","","","",,,,,"",,,,"SubstanceAdministration.reference",0,*,"","ele-1:All FHIR elements must have a @value or children {hasValue() or (children().count() > id.count())}
"
"SubstanceAdministration","SubstanceAdministration.reference.id","SubstanceAdministration.reference.id","","","",0,1,"","","","id {[]} {[]}
","Unique id for inter-element referencing","Unique id for the element within a resource (for internal references). This may be any string value that does not contain spaces.","","","","","","","","","",,,,,"",,,,"Element.id",0,1,"",""
"SubstanceAdministration","SubstanceAdministration.reference.extension","SubstanceAdministration.reference.extension","","extensions
user content","",0,*,"","","","Extension {[]} {[]}
","Additional content defined by implementations","May be used to represent additional information that is not part of the basic definition of the element. To make the use of extensions safe and manageable, there is a strict set of governance  applied to the definition and use of extensions. Though any implementer can define an extension, there is a set of requirements that SHALL be met as part of the definition of the extension.","There can be no stigma associated with the use of extensions by any application, project, or standard - regardless of the institution or jurisdiction that uses or defines the extensions.  The use of extensions is what allows the FHIR specification to retain a core level of simplicity for everyone.","","","","","","","","",,,,,"","value:url}
","Extensions are always sliced by (at least) url",,"open","Element.extension",0,*,"","ele-1:All FHIR elements must have a @value or children {hasValue() or (children().count() > id.count())}
ext-1:Must have either extensions or value[x], not both {extension.exists() != value.exists()}"
"SubstanceAdministration","SubstanceAdministration.reference.typeCode","SubstanceAdministration.reference.typeCode","","","",1,1,"","","","code {[]} {[]}
","","","","","","","","","","","",,,,,"",,,,"SubstanceAdministration.reference.typeCode",1,1,"",""
"SubstanceAdministration","SubstanceAdministration.reference.seperatableInd","SubstanceAdministration.reference.seperatableInd","","","",0,1,"","","","http://hl7.org/fhir/cda/StructureDefinition/BL {[]} {[]}
","","","","","","","","","","","",,,,,"",,,,"SubstanceAdministration.reference.seperatableInd",0,1,"",""
"SubstanceAdministration","SubstanceAdministration.reference.externalAct","SubstanceAdministration.reference.externalAct","","","",0,1,"","","","http://hl7.org/fhir/cda/StructureDefinition/ExternalAct {[]} {[]}
","","","","","","","","","","","",,,,,"",,,,"SubstanceAdministration.reference.externalAct",0,1,"",""
"SubstanceAdministration","SubstanceAdministration.reference.externalObservation","SubstanceAdministration.reference.externalObservation","","","",0,1,"","","","http://hl7.org/fhir/cda/StructureDefinition/ExternalObservation {[]} {[]}
","","","","","","","","","","","",,,,,"",,,,"SubstanceAdministration.reference.externalObservation",0,1,"",""
"SubstanceAdministration","SubstanceAdministration.reference.externalProcedure","SubstanceAdministration.reference.externalProcedure","","","",0,1,"","","","http://hl7.org/fhir/cda/StructureDefinition/ExternalProcedure {[]} {[]}
","","","","","","","","","","","",,,,,"",,,,"SubstanceAdministration.reference.externalProcedure",0,1,"",""
"SubstanceAdministration","SubstanceAdministration.reference.externalDocument","SubstanceAdministration.reference.externalDocument","","","",0,1,"","","","http://hl7.org/fhir/cda/StructureDefinition/ExternalDocument {[]} {[]}
","","","","","","","","","","","",,,,,"",,,,"SubstanceAdministration.reference.externalDocument",0,1,"",""
"SubstanceAdministration","SubstanceAdministration.precondition","SubstanceAdministration.precondition","","","",0,*,"","","","http://hl7.org/fhir/cda/StructureDefinition/Precondition {[]} {[]}
","","","","","","","","","","","",,,,,"",,,,"SubstanceAdministration.precondition",0,*,"",""
"RegionOfInterest","RegionOfInterest","RegionOfInterest","","","",1,1,"","","","","Base for all types and resources","Base definition for all types defined in FHIR type system.","","","","","","","","","",,,,,"",,,,"Base",0,*,"",""
"RegionOfInterest","RegionOfInterest.ID","RegionOfInterest.ID","","","",0,1,"","","","string {[]} {[]}
","","","","","","","","","","","",,,,,"",,,,"RegionOfInterest.ID",0,1,"",""
"RegionOfInterest","RegionOfInterest.classCode","RegionOfInterest.classCode","","","",1,1,"","","","code {[]} {[]}
","","","","","<valueCode xmlns=""http://hl7.org/fhir"" value=""ROIOVL""/>","","<valueCode xmlns=""http://hl7.org/fhir"" value=""ROIOVL""/>","","","","",,"required","","http://terminology.hl7.org/ValueSet/v3-ActClassROI","",,,,"RegionOfInterest.classCode",1,1,"",""
"RegionOfInterest","RegionOfInterest.moodCode","RegionOfInterest.moodCode","","","",1,1,"","","","code {[]} {[]}
","","","","","<valueCode xmlns=""http://hl7.org/fhir"" value=""EVN""/>","","<valueCode xmlns=""http://hl7.org/fhir"" value=""EVN""/>","","","","",,"required","","http://terminology.hl7.org/ValueSet/v3-ActMood","",,,,"RegionOfInterest.moodCode",1,1,"",""
"RegionOfInterest","RegionOfInterest.realmCode","RegionOfInterest.realmCode","","","",0,*,"","","","http://hl7.org/fhir/cda/StructureDefinition/CS {[]} {[]}
","","","","","","","","","","","",,,,,"",,,,"RegionOfInterest.realmCode",0,*,"",""
"RegionOfInterest","RegionOfInterest.typeId","RegionOfInterest.typeId","","","",0,1,"","","","http://hl7.org/fhir/cda/StructureDefinition/II {[]} {[]}
","","","","","","","","","","","",,,,,"",,,,"RegionOfInterest.typeId",0,1,"",""
